,PARCHEGGIO,PROVINCIA,DENOMINAZIONE,SITO WEB,ACCESSO AI DISABILI,TELEFONO,COMUNE,INDIRIZZO,EMAIL,LAGO,FITNESS,SAUNA,ARIA CONDIZIONATA,ANIMALI AMMESSI,PISCINA,PISCINA COPERTA
4643,Falso,TREVISO,AGRITURISMO VEDOVA VALENTINA,www.agriturismovedova.it,Falso,0423972612 - 338.8708880 - 338 8708660,VALDOBBIADENE,Via dei Pianari,info@agriturismovedova.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4644,Falso,TREVISO,AGRITURISMO VIGNE CORRER - CESCON SEVERINO,www.agriturismovignecorrer.it,Falso,0422747193 - 3491759414,SALGAREDA,Via Correr,info@agriturismovignecorrer.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4645,Falso,TREVISO,AGRITURISMO VIGNETO VECIO - MIOTTO SILVIO,www.vignetovecio.it,Falso,0423 900338 - 0423 900543,VALDOBBIADENE,Via Grave,info@vignetovecio.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4646,Falso,TREVISO,AGRITURISMO ZAMBON RENZO,www.agriturismorenzozambon.it,Falso,0422885377,NERVESA DELLA BATTAGLIA,Via VIII Armata,az.agricolazambon@alice.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4647,Falso,TREVISO,AGRITURISMO ZAPPARE' - BORDIN PAOLO,www.agriturismozappare.it,Falso,0423818303 - 3687319997,TREVIGNANO,Via Castellana,info@agriturismozappare.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4648,Falso,TREVISO,AI PRAI - VIGINI GIANLUCA,www.aiprai.com,Falso,0423746701 - 3318000800 - 3338061479,RIESE PIO X,Via XXVII Aprile,info@aiprai.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4649,Falso,TREVISO,ALICE RELAIS NELLE VIGNE - CASAGRANDE COSMO LUIGI,www.alice-relais.com,Falso,0438561173 - 366 3143131,VITTORIO VENETO,Via G. Giardino,info@alice-relais.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4650,Falso,TREVISO,ALLA BARCHESSA DI VILLA QUERINI - MARCELLO DEL MAYNO GIUSEPPE,,Falso,0422331388 - 0422633030,PREGANZIOL,Via Terraglio,gmsforzamdm@alice.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4651,Falso,TREVISO,ALLOGGI AGRITURISTICI LE VIGNOLE - GRILLO FRANCESCO,www.alloggilevignole.it,Falso,0438999667 - 3356661800 - 3334348966,CORDIGNANO,Strada dei Lavina,info@alloggilevignole.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4652,Falso,TREVISO,ARTEMIDE RELAIS - NARCISO SFOGGIA,www.artemiderelais.it,Falso,0423609381 - 042322802 - 3338503441,MONTEBELLUNA,Via D. Casagrande,"info@artemiderelais.it, albina@sfoggia.com",Falso,Falso,Falso,Falso,Falso,Falso,Falso
4653,Falso,TREVISO,BOSCHETTO DI CAMPAGNA - GAZZOLA ORIETTA,www.boschettodicampagna.com,Falso,0422959734 - 3497299979,PAESE,Via Pralonghi,info@boschettodicampagna.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4654,Falso,TREVISO,CA' AMEDEO AGRITURISMO - SANTI CHRISTIAN,www.caamedeo.com,Falso,0423495923 - 3381732434,CASTELFRANCO VENETO,Via Sabbionare,info@caamedeo.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4655,Falso,TREVISO,CA' ANGELICA AGRITURISMO - SBROGGIO' GRAZIELLA,www.caangelica.it,Falso,0422798145 - 3392800178,MONASTIER DI TREVISO,Via Roma,caangelicapellin@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4656,Falso,TREVISO,CA' BIANCHINI AGRITURISMO - BIANCHINI AURELIO,www.cabianchini.com,Falso,0422360490,SILEA,Via Bianchini,info@cabianchini.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4657,Falso,TREVISO,CA' BORGH AGRITURISMO - SPINAZZE' PIERO,www.caborgh.it,Falso,0438784338 - 3487429456,SAN PIETRO DI FELETTO,Via Galinera,caborgh@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4658,Falso,TREVISO,CA' DEI ZAGO AGRITURISMO - ZAGO MARIAGIUSTINA,www.cadeizago.it,Falso,0423975395 - 3382794272 - 3476020543,VALDOBBIADENE,Via Roccolo,info@cadeizago.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4659,Falso,TREVISO,CA' DEL GELSO AGRITURISMO - PEROCCO DI MEDUNA LORENZA,www.cadelgelso.com,Falso,0422600723 - 3382170768,BREDA DI PIAVE,Via Piave,info@cadelgelso.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4660,Falso,TREVISO,CA' FLORIAN AGRITURISMO - FLORIAN MASSIMO,www.caflorian.it,Falso,0422-345388 - 347 3643863,ZERO BRANCO,Via Scandolara,info@caflorian.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4661,Falso,TREVISO,CA' NEA AGRITURISMO - CARLON RENATA,www.agriturismocanea.it,Falso,0423073641 - 3458275399,RESANA,Via Boscalto,info@agriturismocanea.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4662,Falso,TREVISO,CA' PIADERA AGRITURISMO - FORTE GLAUCO,www.capiadera.com,Falso,0438586768 - 3485302113,TARZO,Via Piadera,info@capiadera.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4663,Falso,TREVISO,CA' PREMUDA AGRITURISMO - PREMUDA SILVIO MARINO,www.agriturismocapremuda.it,Falso,0438794703 - 3896792921 - 3898197556,CODOGNE',Via Scuole - Roverbasso,info@agriturismocapremuda.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4664,Falso,TREVISO,CA' ROER AGRITURISMO - LOCATELLI MARIA ELENA,www.caroer.it,Falso,049658786 - 3386026781 - 3387031717,SAN ZENONE DEGLI EZZELINI,Via Vallorgana,mariaelena.locatelli@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4665,Falso,TREVISO,CASA ALBARIA AGRITURISMO - FAVERO ARMANDO,www.casaalbaria.it,Falso,0423871917 - 3492963582 - 3409161263,VOLPAGO DEL MONTELLO,Via Fra' Giocondo,info@casaalbaria.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4666,Falso,TREVISO,CASA DE ELI - SPAGNOL ELI,www.torrezecchei.it,Falso,0423976183 - 360695618 - 3396960870,VIDOR,"Via Scandolera, 49",info@torrezecchei.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4667,Falso,TREVISO,CASA IN CAMPAGNA AGRITURISMO - AGNOLIN GIULIANA,www.agriturismozambon.it,Falso,0423400089 - 3407718345,VEDELAGO,Via Minarello,casa@agriturismozambon.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4668,Falso,TREVISO,CASA LENTINER AGRITURISMO - TRINIDAD CASTILLO,www.agriturismo.borgoluce.it,Falso,0438435287 - 3484480545,SUSEGANA,Via Sottocroda,agriturismo@borgoluce.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4669,Falso,TREVISO,CASALSOLE - FRANCO ROMINA,www.agriturismoiltralcio.it,Falso,04221571494 - 3462644093 - 3441108774,PONTE DI PIAVE,Via della Vittoria,casalsoleagri@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4670,Falso,TREVISO,CASA ROSA AGRITURISMO - GIRARDI GIUSEPPINA,,Falso,0423543393 - 3387647667,MONFUMO,Via Collibert,barracuda.nene@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4671,Falso,TREVISO,CASA SFONDO AGRITURISMO - TRINIDAD CASTILLO,www.agriturismo.borgoluce.it,Falso,0438435287 - 3484480545,SUSEGANA,Via Sottocroda,agriturismo@borgoluce.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4672,Falso,TREVISO,COL DELLE RANE AGRITURISMO - STEFANI ROSANNA,www.coldellerane.it,Falso,042385585-650085,CAERANO DI SAN MARCO,Via Mercato Vecchio,info@coldellerane.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4673,Falso,TREVISO,LA VIGNA DI SARAH - DEI TOS SARAH,www.lavignadisarah.it,Falso,3406003442,VITTORIO VENETO,Via Col de Luna,info@lavignadisarah.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4674,Falso,TREVISO,LE ZITELLE DI RON AGRITURISMO - MION ELISA,www.lezitellediron.it,Falso,0423973582 - 3479780452,VALDOBBIADENE,Piazza Mons. A. Dal Zotto,info@lezitellediron.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4675,Falso,TREVISO,MALGA COL SERAI - PISTORELLO MICHELE,,Falso,0423542074 -  3386968637,BORSO DEL GRAPPA,Loc. Col Serai - Semonzo,cristina.pistorello@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4676,Falso,TREVISO,MALGA CORO - DELL'ANTONIA GIUSEPPE,www.levaccate.it,Falso,0438581889 - 3463096361 - 3487246033,FREGONA,Via Cadolten,levaccate@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4677,Falso,TREVISO,MALGA MARIECH - CURTO STEFANO,www.agriturismomariech.com,Falso,0423981358 - 3385619434 - 3355817723,VALDOBBIADENE,Passo Mariech - Pianezze,info@agriturismomariech.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4678,Falso,TREVISO,MALGA MONT - ZANUS ANDREA,,Falso,0438971154 - 3357215859,MIANE,Loc. Mont,casagrande.daniela@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4679,Falso,TREVISO,MASO DI VILLA - BAREL LORETTA,www.masodivilla.it,Falso,0438841414,SUSEGANA,Via Col di Guarda,info@masodivilla.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4680,Falso,TREVISO,MICHIELIN MARIO,,Falso,3929171399,VOLPAGO DEL MONTELLO,Via della Vittoria,mariomichielin@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4681,Falso,TREVISO,RELAIS CA' SERENA - BUSATO GIANLUIGI,www.agriturismocaserena.it,Falso,0422840556 - 3498749229,SILEA,Via Buel del Lovo,info@agriturismocaserena.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4682,Falso,TREVISO,RELAIS D'ARFANTA - BALDISSARUTTI MARIA,www.relaisdarfanta.it,Falso,0438933861 - 3346278562,TARZO,Loc. Peccol d'Arfanta,info@relaisdarfanta.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4683,Falso,TREVISO,RELAIS DOLCEVISTA - COLOMBEROTTO LORIS,www.dolcevista.it,Falso,0423900408,VALDOBBIADENE,Via Strada Masarè,info@dolcevista.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4684,Falso,TREVISO,RELAIS DUCA DI DOLLE - BISOL GIANLUCA,www.ducadidolle.it,Falso,0438975809 - 3332789939 - 3382207931,CISON DI VALMARINO,Via Piai Orientali - Rolle,relais@ducadidolle.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4685,Falso,TREVISO,TENUTA 2CASTELLI - ZAGO BRUNO,www.2castelli.it,Falso,0422832336 - 3484501849,SUSEGANA,Via Cucco,info@2castelli.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4686,Falso,TREVISO,TENUTA SANT'EUFEMIA - ZAMBON FABIO,www.tenutasanteufemia.it,Falso,0438486794 - 3473752656,SAN PIETRO DI FELETTO,Borgo America,tenutasanteufemia@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4687,Falso,TREVISO,TENUTA SANTOME' - SPINAZZE' ALAN,www.tenutasantome.com,Falso,0422 848189,RONCADE,Via Carboncine,info@tenutasantome.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4688,Falso,TREVISO,TENUTA VILLA BOLZONELLO LUIGI,www.villabolzonello.com,Falso,0423639362 - 3491814339,CORNUDA,Via Franzoia,villabolzonello@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4689,Falso,TREVISO,VILLA ALME' AGRITURISMO - VIZZOTTO GIUSEPPE,www.villaalme.it,Falso,0422 755173 - 335 6376661,MANSUE',Via Rigole,info@villaalme.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4690,Falso,TREVISO,VILLA CLEMENTINA AGRITURISMO - SCARPIS MICHAELA,www.tenutacontarini.it,Falso,0438 486161 - 347 3537828,SAN PIETRO DI FELETTO,Via Cervano,info@tenutacontarini.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4691,Falso,TREVISO,VILLA MARIA AGRITURISMO - BEVACQUA PANIGAI RAMBALDO,www.villamaria-agriturismo.it,Falso,0438801376 - 3474849418,FARRA DI SOLIGO,Via San Francesco,info@villamaria-agriturismo.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4692,Falso,TREVISO,VILLA SERENA AGRITURISMO - MARTIGNAGO ALESSANDRO,www.villaserena.eu,Falso,0423300210 - 348 0454106,MONTEBELLUNA,Via Cal di Mezzo,info@villaserena.eu,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4693,Falso,TREVISO,VILLA TODERINI AGRITURISMO - BONICELLI PIER LUCA,www.villatoderini.com,Falso,0438796084,CODOGNE',Via Roma,info@villatoderini.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4694,Vero,TREVISO,ALBERGO AL COVOLO,www.ristorantealcovolo.com,Falso,042353207,CRESPANO DEL GRAPPA,Via Madonna del Covolo,annalisarampin@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4695,Vero,TREVISO,ALBERGO ANTICA VIDA - (temp. chiusa),,Falso,0413199739 - 3404957182,MOGLIANO VENETO,Via Terraglio,nik777@alice.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4696,Vero,TREVISO,ALBERGO LA LANTERNA,,Falso,0438585344 - 3472227283,SARMEDE,Località  Valsalega,deluca.umberto@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4697,Falso,TREVISO,ALBERGO LA PERGOLA,,Falso,0438794712,CODOGNE',Via F. Ferracini,catusciacappellotto@libero.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4698,Vero,TREVISO,ALBERGO LA ROCCA,www.albergoristorantelarocca.it,Falso,0422707065,RONCADE,Via Roma,ristorantealbergolarocca@virgilio.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4699,Vero,TREVISO,HOTEL PARE',,Falso,043864140,CONEGLIANO,Via Vecchia Trevigiana,fiore.conegliano@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4700,Vero,TREVISO,LOCANDA AL TIZIANO,,Falso,0422855565,SAN POLO DI PIAVE,Viale della Repubblica,altiziano@libero.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4701,Vero,TREVISO,TILLY'S LOCANDA,www.tillys.it,Falso,0423561418,BORSO DEL GRAPPA,Via Casale,tillys@tillys.it,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4702,Vero,TREVISO,ALBERGO AI PINI,www.albergoaipini.it,Vero,0438586206 - 3356254362,TARZO,Vicolo dei Pini,info@albergoaipini.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4703,Vero,TREVISO,ALBERGO AL CAVALLINO,www.alcavallino.com,Falso,0438970229,FOLLINA,Piazza G. Marconi,info@alcavallino.com,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4704,Vero,TREVISO,ALBERGO ALLE CASTRETTE,www.albergoallecastrette.it,Falso,0422919439,VILLORBA,Via Roma,info@albergoallecastrette.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4705,Vero,TREVISO,ALBERGO CALLALTA,www.albergocallalta.it,Falso,0422890242 - 0422895715,SAN BIAGIO DI CALLALTA,Via Postumia Est,albergocallalta@gmail.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4706,Vero,TREVISO,ALBERGO DA DANILO,www.albergodadanilo.com,Falso,041455260,MOGLIANO VENETO,Via Torni,info@albergodadanilo.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4707,Vero,TREVISO,ALBERGO DA FELICE,www.albergodafelice.com,Falso,0423485300 - 0423456250,LORIA,Via San Pio X,info@albergodafelice.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4708,Vero,TREVISO,ALBERGO DA GILDO,www.albergodagildo.com,Vero,0438970306,FOLLINA,Via Sottoriva,info@albergodagildo.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4709,Vero,TREVISO,ALBERGO DA ROMANO,www.albergodaromano.it,Falso,0423930329 - 0423930402,PADERNO DEL GRAPPA,Via Piave,info@albergodaromano.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4710,Vero,TREVISO,ALBERGO DISARO',www.hoteldisaro.com,Falso,0422280067,MOTTA DI LIVENZA,Via Riviera A. Scarpa,hoteldisaro@gmail.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4711,Vero,TREVISO,ALBERGO FRATTE,www.albergofratte.it,Falso,0438915005,FREGONA,Via Fratte,info@albergofratte.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4712,Vero,TREVISO,ALBERGO LEON D'ORO,,Falso,043882036,PIEVE DI SOLIGO,Piazza Vittorio Emanuele II,albergoleondoro@hotmail.com,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4713,Vero,TREVISO,ALBERGO POSTA,www.albergoposta.com,Falso,0423620878,VOLPAGO DEL MONTELLO,Via Schiavonesca Nuova,info@albergoposta.com,Falso,Falso,Falso,Falso,Falso,Falso,Falso
4714,Vero,TREVISO,ALBERGO SPORT,www.albergo-sport.it,Falso,043873203 - 3403318557,SUSEGANA,Via Nazionale,info@albergo-sport.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4715,Vero,TREVISO,ALBERGO VOLPARA,www.volpara.com,Falso,0423567766 - 0424577019 - 3487801352,SAN ZENONE DEGLI EZZELINI,Via Carlo Eger,info@volpara.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4716,Vero,TREVISO,AL REDENTOR HOTEL,,Vero,0422892775 - 3401401028,SAN BIAGIO DI CALLALTA,Via G. Verdi,al.redentor@virgilio.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4717,Vero,TREVISO,HOTEL AGLI OLMI,,Falso,0422892075,SAN BIAGIO DI CALLALTA,Via Postumia Ovest,info@h.agliolmi.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4718,Vero,TREVISO,HOTEL ALLA COLOMBA,www.hotelallacolomba.it,Falso,043882093,PIEVE DI SOLIGO,Via Capovilla,info@hotelallacolomba.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4719,Vero,TREVISO,HOTEL AURORA,www.hotelauroratreviso.com,Vero,0422406622 - 0422404519,TREVISO,Piazzale Ospedale,info@hotelauroratreviso.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4720,Vero,TREVISO,HOTEL PALAZZON GRADENIGO,www.palazzongradenigo.it,Vero,0423750529 - 0423750443,RIESE PIO X,Via Palazzon,info@palazzongradenigo.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4721,Vero,TREVISO,HOTEL SAN CARLO,www.hotelsancarlo.net,Falso,043827022,SUSEGANA,Via IV Novembre,info@hotelsancarlo.net,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4722,Vero,TREVISO,HOTEL SANSON,www.hotelsanson.it,Falso,0438500161,VITTORIO VENETO,P.za Fiume,info@hotelsanson.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4723,Vero,TREVISO,HOTEL SEMI DI LIMONE,www.semidilimone.it,Vero,0414574113,MOGLIANO VENETO,Via Tiepolo,semidilimone@libero.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4724,Vero,TREVISO,HOTEL TRE SANTI,www.hoteltresanti.it,Vero,042255109 - 0422412491,TREVISO,Via Postumia,info@hoteltresanti.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4725,Vero,TREVISO,LOCANDA ALLA POSTA,,Falso,0423543112 - 3465427456,CAVASO DEL TOMBA,Piazza XIII Martiri,locandaallaposta@libero.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4726,Falso,TREVISO,LOCANDA ALLA SPERANZA,www.hotelallasperanza.it,Falso,0423494480 - 3389444367,CASTELFRANCO VENETO,Borgo Vicenza,albergosperanza@gmail.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4727,Vero,TREVISO,LOCANDA BERTOLA,www.locandabertola.it,Vero,0422854612,PONTE DI PIAVE,Via Ferrata,info@locandabertola.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4728,Vero,TREVISO,LOCANDA DUSSIN,www.ristorantelocandadussin.com,Falso,0422752130,ODERZO,Via Chiesa,info@ristorantelocandadussin.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4729,Falso,TREVISO,LOCANDA MONTEGRAPPA,www.locandamontegrappa.it,Falso,0423561113,BORSO DEL GRAPPA,Via Monte Grappa,info@locandamontegrappa.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4730,Vero,TREVISO,LOCANDA STELLA D'ORO,www.locandastelladoro.it,Falso,0422379876 - 0422370395,QUINTO DI TREVISO,Via Vittorio Emanuele,info@locandastelladoro.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4731,Vero,TREVISO,A CASA DI V-ALE,,Vero,0422348134 - 3808962170,TREVISO,Via Terraglio,pasticceria.pollicino@gmail.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4732,Vero,TREVISO,ALBERGO AL GABBIANO,www.algabbiano.it,Vero,0422853725 - 0422853205,PONTE DI PIAVE,Via della Vittoria,info@algabbiano.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4733,Vero,TREVISO,ALBERGO AL GRAPPOLO D'ORO,www.hotelgrappolodoro.com,Falso,0423619645 - 3939374205,MONTEBELLUNA,Via Feltrina Sud,grappolodoro@hotmail.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4734,Vero,TREVISO,ALBERGO ALLA PINETA,www.albergoallapineta.com,Falso,0423302831,MONTEBELLUNA,Via Brigata Campania,info@albergoallapineta.com,Falso,Falso,Falso,Vero,Vero,Vero,Falso
4735,Vero,TREVISO,ALBERGO AL PARADISO,www.albergoalparadiso.com,Falso,0422865166 - 3470691548,MEDUNA DI LIVENZA,Piazza Umberto I,alparadisomeduna@gmail.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4736,Vero,TREVISO,ALBERGO DA CARLO,www.albergodacarlo.it,Falso,0438914511,VITTORIO VENETO,P.za Fiume,info@albergodacarlo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4737,Falso,TREVISO,ALBERGO IL FOCOLARE,www.ilfocolarehotel.com,Falso,042256601,TREVISO,Piazza G. Ancilotto,info@ilfocolarehotel.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4738,Vero,TREVISO,ALBERGO SAN REMO,www.albergosanremo.com,Falso,0423602141,MONTEBELLUNA,Via Feltrina Sud,info@albergosanremo.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4739,Vero,TREVISO,GARDEN RELAIS,www.gardenrelais.it,Falso,0423910858 - 0423910813,BORSO DEL GRAPPA,Via Caose,info@gardenrelais.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4740,Vero,TREVISO,HOTEL AL GALLO,www.hotelalgallo.it,Falso,0422710142,ODERZO,Via C. V. Capitone,info@hotelalgallo.it,Falso,Falso,Falso,Falso,Vero,Falso,Falso
4741,Vero,TREVISO,HOTEL AL GIARDINETTO,www.hotelalgiardinetto.com,Vero,043839722,COLLE UMBERTO,Viale Roma,info@hotelalgiardinetto.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4742,Vero,TREVISO,HOTEL AL GIARDINO,www.hotelalgiardino.it,Falso,0422406406,TREVISO,Via Sant'Antonino,info@hotelalgiardino.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4743,Vero,TREVISO,HOTEL ALLA CROCE,www.allacroce.it,Vero,0422754293,PONTE DI PIAVE,Via Chiesa,info@allacroce.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4744,Vero,TREVISO,HOTEL ALL'OASI,www.hotelalloasi.com,Vero,0422451390,PAESE,Via Postumia,hotel@hotelalloasi.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4745,Vero,TREVISO,HOTEL ALL'ORSO,www.hotelorso.it,Falso,0422849173,RONCADE,Via G. D'Annunzio,hotelorso@hotelorso.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4746,Vero,TREVISO,HOTEL ANTICA ABBAZIA,www.anticaabbazia.com,Vero,0423561150,BORSO DEL GRAPPA,Via Cenghia,info@anticaabbazia.com,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4747,Vero,TREVISO,HOTEL ANTICA POSTUMIA,www.anticapostumia.it,Falso,04237020,VEDELAGO,Via Monte Grappa,info@anticapostumia.it,Falso,Vero,Falso,Vero,Vero,Falso,Falso
4748,Falso,TREVISO,HOTEL ASOLO,www.hotel-asolo.com,Vero,0423952963,ASOLO,Via Castellana,info@hotel-asolo.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4749,Vero,TREVISO,HOTEL BELVEDERE,www.belvhotel.it,Falso,0422857159 - 0422759106,PONTE DI PIAVE,Via Jesolo,info@belvhotel.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4750,Vero,TREVISO,HOTEL BERTACCO - (temp. chiusa),www.hotelbertacco.it,Falso,0422861400,MOTTA DI LIVENZA,Via Ballarin,info@hotelbertacco.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4751,Vero,TREVISO,HOTEL C25,www.hotelc25.it,Falso,0422 440902,PONZANO VENETO,Via G.B. Cicogna,info@hotelc25.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4752,Vero,TREVISO,HOTEL CA' BIANCA,www.hotelcabianca.com,Vero,0422730501 - 042273235,ISTRANA,Via del Mutton,info@hotelcabianca.com,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4753,Vero,TREVISO,HOTEL CA' DELLE ROSE,www.barbesin.it/cadellerose,Falso,0423420374,CASTELFRANCO VENETO,Via Montebelluna,info@cadellerose.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4754,Vero,TREVISO,HOTEL CALINFERNO,www.hotelcalinferno.it,Vero,0438791050,CODOGNE',Via G. Cesare,calinferno@hotelcalinferno.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4755,Vero,TREVISO,HOTEL CALVI,www.hotelcalvi.it,Falso,0438941682,VITTORIO VENETO,Via P.F. Calvi,info@hotelcalvi.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4756,Vero,TREVISO,HOTEL CANOVA,www.hotelcanova.info,Vero,0423562561,CAVASO DEL TOMBA,Via Ronche,info@hotelcanova.info,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4757,Vero,TREVISO,HOTEL CASTELBRANDO DEPENDANCE,www.castelbrando.it,Vero,04389761,CISON DI VALMARINO,Via Mascagni,hotel@castelbrando.it,Falso,Vero,Vero,Vero,Falso,Vero,Vero
4758,Vero,TREVISO,HOTEL CENTRALE,www.hotelcentraleresana.it,Falso,0423715939,RESANA,Via Martiri della Libertà,info@hotelcentraleresana.it,Falso,Falso,Falso,Vero,Falso,Falso,Falso
4759,Vero,TREVISO,HOTEL CIMA,www.hotel-cima.it,Falso,0438369189,CONEGLIANO,Via XXIV Maggio,hotelcima@hotel-cima.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
4760,Vero,TREVISO,HOTEL COLOMBO,www.hotel-colombo.it,Falso,0422686685,BREDA DI PIAVE,P.za C. Colombo,info@hotel-colombo.it,Falso,Falso,Falso,Vero,Vero,Falso,Falso
